SteamSpyPlayersEstimate,SteamSpyPlayersEstimate_log,DLCCount_log,PriceFinal_log,PCReqsHaveMin,PriceCurrency,PublisherCountCat,RecommendationCount
232258,12.355608407270804,1.0986122886681096,2.771963526845863,1,USD,0,3909
13093,9.479909389001037,0.0,0.688134638736401,1,USD,0,293
4304,8.367532416861831,0.0,2.0781907597781832,1,USD,0,0
9326,9.140668698726863,0.0,1.790091412127358,1,USD,0,0
81963,11.314035405456723,0.0,1.3837912309017721,1,USD,0,548
11478,9.348274558065496,0.0,1.790091412127358,1,USD,0,102
2870,7.9624156801210635,0.0,3.0440461338325413,1,USD,0,0
897,6.8001700683022,0.0,2.771963526845863,1,USD,0,0
123213,11.721677959989071,0.6931471805599453,1.790091412127358,1,USD,0,676
65821,11.09470940793663,0.0,2.301584592660462,1,USD,0,953
2152,7.674617497364363,0.0,0.688134638736401,1,USD,0,0
6815,8.827028068509152,0.0,1.3837912309017721,1,USD,0,0
17038,9.74326011321524,0.0,2.0781907597781832,1,USD,0,159
14169,9.558882332684727,0.0,2.0781907597781832,1,USD,0,370
13810,9.533220655077928,0.0,2.3969857684155302,1,USD,0,0
16141,9.689179849884317,0.0,2.0781907597781832,1,USD,0,766
525136,13.171414459912564,0.0,1.790091412127358,1,USD,0,4608
13631,9.520175249069098,0.6931471805599453,2.3969857684155302,1,USD,0,0
5022,8.521782643750045,0.0,1.790091412127358,1,USD,0,0
2694,7.899153483343097,0.6931471805599453,2.3969857684155302,1,USD,0,0
33538,10.420464219786625,1.0986122886681096,3.0440461338325413,1,USD,0,675
4484,8.408493774492896,0.0,1.9444805562457188,1,USD,0,0
25109,10.13102145215163,0.0,1.9444805562457188,1,USD,0,275
7174,8.878358040627822,0.0,1.790091412127358,1,USD,0,0
44120,10.694691138568423,0.6931471805599453,2.9439125248241944,1,USD,0,815
11120,9.316590491818841,0.6931471805599453,2.196112848483529,1,USD,0,110
73533,11.205503163275468,0.0,1.790091412127358,1,USD,0,898
0,0.0,1.0986122886681096,0.0,1,missing,0,0
51294,10.845348560521813,0.0,3.0440461338325413,1,USD,0,683
7353,8.902999661861218,0.0,2.3969857684155302,1,USD,0,0
45555,10.726697617394242,0.6931471805599453,0.46373401623214017,1,USD,0,713
1081,6.9865664594064265,0.0,1.790091412127358,1,USD,0,0
100077,11.51370516092832,0.0,1.6074359097634274,1,USD,0,1442
21522,9.97687740976418,0.0,2.3969857684155302,1,USD,0,167
101333,11.526177270645976,0.6931471805599453,3.0440461338325413,1,USD,0,1173
350270,12.766462419575342,0.0,2.771963526845863,1,USD,0,2954
262209,12.476900988409794,0.0,2.63834278867739,1,USD,0,2562
538,6.289715570908998,0.0,2.3969857684155302,1,USD,0,0
4484,8.408493774492896,0.0,1.790091412127358,1,USD,0,0
15783,9.66675204770245,0.0,1.790091412127358,1,USD,0,147
80887,11.300820760771234,0.6931471805599453,2.3969857684155302,1,USD,0,824
212888,12.268526182097256,0.0,2.771963526845863,1,USD,0,2038
41430,10.631784671878874,0.0,0.0,1,missing,0,297
897,6.8001700683022,0.0,2.3969857684155302,1,USD,0,0
1435,7.269616749608169,0.0,2.3969857684155302,1,USD,0,101
3587,8.185350223178686,0.0,2.3969857684155302,1,USD,0,106
5919,8.68609172787805,0.6931471805599453,2.0781907597781832,1,USD,0,102
1077,6.982862751468942,0.0,3.2577118486533987,1,USD,0,0
9147,9.121290555142672,0.6931471805599453,2.0781907597781832,1,USD,0,0
5201,8.556798446008596,1.3862943611198906,3.0440461338325413,1,USD,0,109
2690,7.897668150726906,0.0,3.433664571799657,1,USD,0,150
4484,8.408493774492896,0.0,2.3969857684155302,1,USD,0,0
2690,7.897668150726906,0.0,2.196112848483529,1,USD,0,0
717,6.576469569048224,0.0,1.790091412127358,1,USD,0,0
533,6.280395838960195,0.0,0.0,1,missing,1,0
2511,7.828834527588089,0.0,2.196112848483529,1,USD,0,138
11299,9.332558004700433,0.0,2.63834278867739,1,USD,0,0
16859,9.732699231555847,0.0,3.7133281345162463,1,USD,0,194
74789,11.222439465185714,0.0,2.3969857684155302,1,USD,0,2075
25109,10.13102145215163,0.0,3.0440461338325413,1,USD,0,399
24033,10.087224773471245,0.0,2.771963526845863,1,USD,0,140
1793,7.492203042618741,0.0,1.790091412127358,1,USD,0,0
48424,10.787771488275197,0.0,1.790091412127358,1,USD,0,636
757752,13.538112754001622,1.791759469228055,3.7133281345162463,1,USD,0,11878
4304,8.367532416861831,0.0,1.9444805562457188,1,USD,0,0
187062,12.139200737494924,1.0986122886681096,0.0,1,missing,0,1166
38560,10.55999668199817,0.0,0.0,1,missing,0,541
1616,7.388327859577107,0.0,3.2577118486533987,1,USD,0,0
1320910,14.093832208032667,0.0,0.0,1,missing,0,5998
595979,13.297962388437456,0.0,0.0,1,missing,0,5511
7353,8.902999661861218,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
12196,9.40894529884324,0.0,1.790091412127358,1,USD,0,179
1435,7.269616749608169,0.0,2.3969857684155302,1,USD,0,0
12734,9.452109387413557,0.0,1.6074359097634274,1,USD,0,350
27620,10.226331631955956,0.0,3.2577118486533987,1,USD,0,320
19908,9.898927169779796,0.6931471805599453,2.771963526845863,1,USD,0,178
150116,11.919170269036485,0.6931471805599453,1.9444805562457188,1,USD,0,1843
1614,7.387090235656757,0.0,1.9444805562457188,1,USD,0,0
6995,8.853093836138493,0.6931471805599453,1.9444805562457188,1,USD,0,0
4304,8.367532416861831,0.6931471805599453,1.9444805562457188,1,USD,0,0
5022,8.521782643750045,0.6931471805599453,1.9444805562457188,1,USD,0,0
4484,8.408493774492896,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,3.5550623063795967,1,USD,0,0
17935,9.79456514531194,0.6931471805599453,2.196112848483529,1,USD,0,192
5022,8.521782643750045,0.6931471805599453,2.3969857684155302,1,USD,0,0
1081,6.9865664594064265,0.0,2.0781907597781832,1,USD,0,0
25288,10.138124797561552,0.0,1.790091412127358,1,USD,0,563
6457,8.77307495131822,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
6457,8.77307495131822,0.0,1.790091412127358,1,USD,0,129
3228,8.079927770758275,0.0,1.790091412127358,1,USD,0,0
2870,7.9624156801210635,0.0,1.790091412127358,1,USD,0,0
1077,6.982862751468942,0.0,1.790091412127358,1,USD,0,0
3766,8.23403420769204,0.0,1.790091412127358,1,USD,0,0
31924,10.37114468090074,0.0,3.0440461338325413,1,USD,1,422
19908,9.898927169779796,0.0,2.771963526845863,1,USD,0,181
0,0.0,0.0,2.771963526845863,1,USD,0,0
60620,11.012396646681605,0.0,0.0,1,missing,0,237
11299,9.332558004700433,0.0,2.196112848483529,1,USD,0,0
422727,12.954484225193797,0.0,1.3837912309017721,1,USD,0,4691
14707,9.596146842421163,0.0,2.63834278867739,1,USD,0,245
1435,7.269616749608169,0.0,1.9444805562457188,1,USD,0,0
14348,9.571435532348406,0.6931471805599453,1.6074359097634274,1,USD,0,349
103485,11.547191616837848,0.0,1.095273387402595,1,USD,0,855
394210,12.884641577928376,0.0,3.0440461338325413,1,USD,0,8743
19728,9.889844913494969,0.0,2.0781907597781832,1,USD,0,151
3766,8.23403420769204,0.0,2.3969857684155302,1,USD,0,0
1616,7.388327859577107,0.0,1.095273387402595,1,USD,0,0
7174,8.878358040627822,0.0,1.9444805562457188,1,USD,0,0
12375,9.423514392252901,0.0,0.0,1,missing,0,0
243198,12.40163531722359,0.0,0.0,1,missing,0,857
48245,10.784068201776204,0.0,3.0440461338325413,1,USD,0,606
385064,12.861167430188374,1.3862943611198906,0.0,1,missing,0,2754
0,0.0,0.0,1.790091412127358,1,USD,0,0
5201,8.556798446008596,0.0,2.0781907597781832,1,USD,0,0
53087,10.87970619299017,0.0,1.6074359097634274,1,USD,0,420
0,0.0,0.0,3.7133281345162463,1,USD,0,0
9326,9.140668698726863,0.0,3.0440461338325413,1,USD,0,0
58289,10.973185831039595,0.0,1.790091412127358,1,USD,0,450
15245,9.632072452548218,0.0,2.196112848483529,1,USD,0,127
12554,9.437874271591685,0.6931471805599453,2.771963526845863,1,USD,0,196
9506,9.15978364835903,0.0,2.3969857684155302,1,USD,0,0
3408,8.134174272137903,0.0,1.3837912309017721,1,USD,0,0
1616,7.388327859577107,0.0,1.790091412127358,1,USD,0,0
34435,10.446857807777846,0.0,2.771963526845863,1,USD,0,115
346145,12.754615930355452,0.0,2.771963526845863,1,USD,0,2557
95593,11.46786533556363,0.0,3.2577118486533987,1,USD,0,835
61517,11.027085093898146,0.0,2.3969857684155302,1,USD,0,302
9147,9.121290555142672,1.3862943611198906,2.63834278867739,1,USD,0,184
535,6.284134161070802,0.0,2.0781907597781832,1,USD,0,0
1435,7.269616749608169,0.0,2.3739750890807185,1,USD,0,0
9326,9.140668698726863,0.0,2.196112848483529,1,USD,0,0
5380,8.59062950948942,0.0,3.0440461338325413,1,USD,0,0
3228,8.079927770758275,0.0,3.0440461338325413,1,USD,0,0
1073,6.97914527506881,0.0,1.790091412127358,1,USD,0,0
51473,10.848832104801021,0.0,0.0,1,missing,0,377
46452,10.746196327732314,0.0,3.0440461338325413,1,USD,0,543
17397,9.764110536067486,0.0,2.0781907597781832,1,USD,0,257
55778,10.929152733448172,0.0,1.3837912309017721,1,USD,0,625
5919,8.68609172787805,0.0,3.0440461338325413,1,USD,0,115
537,6.2878585601617845,0.0,1.790091412127358,1,USD,0,0
1793,7.492203042618741,0.0,2.3969857684155302,1,USD,0,0
6277,8.744806737401898,1.3862943611198906,1.790091412127358,1,USD,0,166
18832,9.843365929194746,0.0,3.7133281345162463,1,USD,0,257
4842,8.48528964240323,0.0,2.3969857684155302,1,USD,0,0
3408,8.134174272137903,0.0,1.2499017362143359,1,USD,0,0
4125,8.325063693631197,0.0,1.790091412127358,1,USD,0,0
40712,10.61430273074948,0.6931471805599453,1.790091412127358,1,USD,0,569
1973,7.587817219993427,0.0,2.196112848483529,1,USD,0,0
8020334,15.897490749543897,1.3862943611198906,0.0,1,missing,0,71023
28696,10.264547866667387,0.6931471805599453,1.790091412127358,1,USD,0,112
10402,9.249849505070895,0.0,2.771963526845863,1,USD,0,173
380221,12.84851057164435,0.0,3.8284239815518326,1,USD,0,3962
19908,9.898927169779796,0.6931471805599453,3.0440461338325413,1,USD,0,316
2152,7.674617497364363,0.0,1.790091412127358,1,USD,0,0
13810,9.533220655077928,0.0,0.712949807856125,1,USD,0,0
21522,9.97687740976418,0.0,0.46373401623214017,1,USD,0,257
17576,9.774346508212899,0.0,0.46373401623214017,1,USD,0,140
2152,7.674617497364363,0.0,2.0781907597781832,1,USD,0,0
6277,8.744806737401898,0.0,2.3969857684155302,1,USD,1,118
143300,11.872702592158976,0.0,0.5247285289349821,1,USD,0,835
3766,8.23403420769204,0.0,3.0440461338325413,1,USD,0,0
2690,7.897668150726906,0.0,3.0440461338325413,1,USD,0,0
17218,9.753768704286186,0.6931471805599453,1.790091412127358,1,USD,0,423
325340,12.692629142023227,0.6931471805599453,2.771963526845863,1,USD,0,4481
2152,7.674617497364363,0.0,2.63834278867739,1,USD,0,0
539,6.29156913955832,0.6931471805599453,2.3969857684155302,1,USD,0,0
106354,11.57453783409775,0.6931471805599453,2.771963526845863,1,USD,0,739
3228,8.079927770758275,0.0,3.0440461338325413,1,USD,0,0
13451,9.50688307286016,0.0,1.9444805562457188,1,USD,0,0
58468,10.976251978235707,0.6931471805599453,1.790091412127358,1,USD,0,421
91289,11.421796531559126,0.0,2.0781907597781832,1,USD,0,221
124827,11.734692068727112,0.0,2.3969857684155302,1,USD,0,712
5380,8.59062950948942,0.0,2.771963526845863,1,USD,0,0
15245,9.632072452548218,0.0,2.3969857684155302,1,USD,0,0
6636,8.800415333145924,0.0,2.3969857684155302,1,USD,0,146
7891,8.973604867142505,0.0,1.790091412127358,1,USD,0,0
6098,8.715880102296456,0.0,1.790091412127358,1,USD,0,0
5919,8.68609172787805,0.0,1.790091412127358,1,USD,0,0
3587,8.185350223178686,0.0,1.3837912309017721,1,USD,0,0
18294,9.814383077453307,0.0,0.3987761199573678,1,USD,0,592
117653,11.675503392727572,0.0,3.0440461338325413,1,USD,0,1596
897,6.8001700683022,0.0,2.63834278867739,1,USD,0,0
13810,9.533220655077928,0.0,2.3969857684155302,1,USD,0,138
6636,8.800415333145924,0.0,1.9444805562457188,1,USD,0,0
5919,8.68609172787805,0.0,1.9444805562457188,1,USD,0,0
6098,8.715880102296456,0.0,2.3969857684155302,1,USD,0,0
3946,8.280711075662847,0.0,2.3969857684155302,1,USD,0,0
2690,7.897668150726906,0.0,2.3969857684155302,1,USD,0,0
373226,12.82994209260527,0.0,0.0,1,missing,0,2898
5919,8.68609172787805,0.0,2.3969857684155302,1,USD,0,0
3587,8.185350223178686,0.0,1.3837912309017721,1,USD,0,0
6277,8.744806737401898,0.0,0.8712933659434192,1,USD,0,0
580555,13.271741544028876,0.0,3.0440461338325413,1,USD,0,9524
808,6.695798917058491,0.0,3.0440461338325413,1,USD,0,0
22598,10.025660936493804,0.0,2.771963526845863,1,USD,0,454
13989,9.546098067659527,0.0,1.6074359097634274,1,USD,0,0
86985,11.373502465147553,0.6931471805599453,3.2577118486533987,1,USD,0,1425
22957,10.041421738625441,0.0,1.2499017362143359,1,USD,0,335
48245,10.784068201776204,0.0,2.3969857684155302,1,USD,0,724
2152,7.674617497364363,0.0,2.0781907597781832,1,USD,0,0
6995,8.853093836138493,0.0,2.0781907597781832,1,USD,0,0
26364,10.17979265196457,0.0,1.095273387402595,1,USD,0,466
2601824,14.771723679835848,0.0,0.0,1,missing,0,19051
3049,8.022896869601457,0.0,2.63834278867739,1,USD,0,0
1435,7.269616749608169,0.0,2.196112848483529,1,USD,0,0
1435,7.269616749608169,0.0,1.790091412127358,1,USD,0,0
11658,9.36383369293329,0.0,1.9444805562457188,1,USD,0,0
3049,8.022896869601457,0.0,1.790091412127358,1,USD,0,0
9864,9.196748418456716,0.0,2.0781907597781832,1,USD,1,0
6636,8.800415333145924,0.0,3.5832411220909393,1,USD,0,141
1435,7.269616749608169,0.6931471805599453,3.2577118486533987,1,USD,0,0
7533,8.927181388251986,0.6931471805599453,1.790091412127358,1,USD,0,0
424341,12.958295012857679,0.6931471805599453,0.688134638736401,1,USD,0,7312
9685,9.178436822963175,0.0,1.095273387402595,1,USD,0,0
20087,9.907877900837422,0.6931471805599453,2.3969857684155302,1,USD,0,323
10582,9.267004219093725,0.0,2.771963526845863,1,USD,0,0
14886,9.608243627877057,0.0,1.6074359097634274,1,USD,0,130
3049,8.022896869601457,0.0,2.771963526845863,1,USD,0,0
8967,9.101417964751995,0.0,2.771963526845863,1,USD,0,127
12554,9.437874271591685,0.0,1.9444805562457188,1,USD,0,128
21701,9.985159701180153,0.0,2.196112848483529,1,USD,0,111
1255,7.135687347028144,0.0,1.9444805562457188,1,USD,0,0
538,6.289715570908998,0.0,2.5641798306825083,1,USD,1,0
34614,10.452042393112126,0.0,2.3969857684155302,1,USD,0,328
73713,11.207948019431882,0.0,2.3969857684155302,1,USD,0,439
7174,8.878358040627822,0.0,3.0440461338325413,1,USD,1,0
2152,7.674617497364363,0.0,2.3969857684155302,1,USD,1,0
16500,9.711176264112805,0.0,1.790091412127358,1,USD,0,146
2690,7.897668150726906,0.0,2.771963526845863,1,USD,0,0
2152,7.674617497364363,0.0,2.3969857684155302,1,USD,0,0
1616,7.388327859577107,0.0,1.3837912309017721,1,USD,0,0
2690,7.897668150726906,0.0,3.0440461338325413,1,USD,0,0
5022,8.521782643750045,0.0,1.790091412127358,1,USD,0,0
617859,13.334017173559568,1.3862943611198906,0.0,1,missing,0,3906
5862400,15.584069804600482,2.9444389791664403,0.0,1,missing,0,40879
3946,8.280711075662847,0.0,2.771963526845863,1,USD,0,0
5919,8.68609172787805,0.0,3.0440461338325413,1,USD,0,141
0,0.0,0.0,1.3837912309017721,1,USD,0,0
220600,12.304110918882833,0.0,3.0440461338325413,1,USD,0,4024
16141,9.689179849884317,1.0986122886681096,1.3837912309017721,1,USD,0,140
196388,12.187852665187348,0.0,3.0440461338325413,1,USD,0,5625
31207,10.348429751186492,0.0,2.3969857684155302,1,USD,0,125
0,0.0,0.0,0.0,0,missing,0,0
1435,7.269616749608169,0.0,2.3969857684155302,1,USD,0,0
12734,9.452109387413557,0.0,3.2577118486533987,1,USD,0,163
328389,12.701957205426865,0.0,2.995232148512309,1,USD,0,3120
27440,10.219793524324475,0.0,1.3837912309017721,1,USD,0,296
0,0.0,0.0,0.0,1,missing,0,0
897,6.8001700683022,0.0,2.0781907597781832,1,USD,0,0
538,6.289715570908998,0.6931471805599453,2.771963526845863,1,USD,0,0
9147,9.121290555142672,0.0,2.3969857684155302,1,USD,0,141
0,0.0,0.0,6.111445166307853,1,USD,0,0
119447,11.6906364092065,0.6931471805599453,2.3969857684155302,1,USD,0,815
16859,9.732699231555847,0.0,1.6074359097634274,1,USD,0,265
296644,12.600291416665257,0.0,0.0,1,missing,0,3136
48424,10.787771488275197,3.828641396489095,0.0,1,missing,0,0
30669,10.331040257108297,0.0,2.63834278867739,1,USD,0,624
4125,8.325063693631197,0.0,1.790091412127358,1,USD,0,0
544,6.300785794663244,0.0,2.771963526845863,1,USD,0,0
9147,9.121290555142672,0.0,2.3969857684155302,1,USD,0,0
9864,9.196748418456716,0.6931471805599453,3.2577118486533987,1,USD,0,0
4842,8.48528964240323,0.0,2.3969857684155302,1,USD,0,0
3946,8.280711075662847,0.0,3.0440461338325413,1,USD,0,0
771024,13.555476077441304,0.0,3.0440461338325413,1,USD,0,17660
47528,10.769095330043152,0.0,2.771963526845863,1,USD,0,384
2690,7.897668150726906,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
17218,9.753768704286186,0.0,2.301584592660462,1,USD,0,101
4125,8.325063693631197,1.0986122886681096,1.6074359097634274,1,USD,0,0
6277,8.744806737401898,0.0,1.3837912309017721,1,USD,0,0
6098,8.715880102296456,0.0,2.771963526845863,1,USD,0,0
1793,7.492203042618741,0.6931471805599453,2.3969857684155302,1,USD,0,0
897,6.8001700683022,0.6931471805599453,2.3969857684155302,1,USD,0,0
15245,9.632072452548218,0.0,1.9444805562457188,1,USD,1,234
17218,9.753768704286186,0.0,3.0440461338325413,1,USD,0,262
10761,9.283776690049365,0.0,2.9439125248241944,1,USD,0,559
20984,9.951563175767692,0.0,1.3837912309017721,1,USD,0,260
3265,8.09132127353041,0.0,0.0,1,missing,1,0
144735,11.88266667227757,0.0,2.3969857684155302,1,USD,0,1840
218806,12.295945341705593,0.6931471805599453,0.4054651081081644,1,USD,0,1374
848324,13.651019096067692,0.0,3.433664571799657,1,USD,0,9775
9326,9.140668698726863,0.0,1.6074359097634274,1,USD,0,176
4484,8.408493774492896,0.0,2.3969857684155302,1,USD,0,0
55419,10.922695818416969,0.0,1.9444805562457188,1,USD,1,0
1255,7.135687347028144,0.0,2.3969857684155302,1,USD,0,0
151371,11.92749566232705,0.0,1.095273387402595,1,USD,0,530
5201,8.556798446008596,0.0,2.771963526845863,1,USD,0,0
8071,8.996156562033445,0.0,1.6074359097634274,1,USD,0,0
12913,9.466067273186413,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
4125,8.325063693631197,0.0,1.790091412127358,1,USD,0,0
16321,9.700269170029188,0.6931471805599453,2.3969857684155302,1,USD,0,200
11478,9.348274558065496,0.6931471805599453,3.7133281345162463,1,USD,0,105
165360,12.015886241749072,0.0,2.771963526845863,1,USD,0,1922
20267,9.9167985665958,0.0,1.3837912309017721,1,USD,0,229
10582,9.267004219093725,0.0,2.301584592660462,1,USD,0,166
52549,10.869520376305097,0.6931471805599453,3.433664571799657,1,USD,0,774
435819,12.984984593050912,2.1972245773362196,0.0,1,missing,0,2417
34435,10.446857807777846,0.0,0.0,1,missing,0,0
11478,9.348274558065496,0.0,2.3969857684155302,1,USD,0,142
535,6.284134161070802,0.0,2.3969857684155302,1,USD,0,0
35153,10.467493688772844,0.6931471805599453,1.095273387402595,1,USD,0,2077
150833,11.923935173333744,0.0,1.790091412127358,1,USD,0,726
22598,10.025660936493804,0.0,2.301584592660462,1,USD,0,205
12375,9.423514392252901,0.0,1.095273387402595,1,USD,0,187
68512,11.134778787266075,0.0,1.790091412127358,1,USD,0,468
7353,8.902999661861218,0.6931471805599453,2.995232148512309,1,USD,0,0
8967,9.101417964751995,0.0,1.9444805562457188,1,USD,0,0
94159,11.452750741934159,0.0,0.3987761199573678,1,USD,0,1446
10402,9.249849505070895,0.0,1.790091412127358,1,USD,0,0
21881,9.993419660036736,0.0,2.0781907597781832,1,USD,0,182
1081,6.9865664594064265,0.0,1.790091412127358,1,USD,0,0
1070,6.976348070447749,0.0,1.790091412127358,1,USD,0,0
8967,9.101417964751995,0.0,2.3969857684155302,1,USD,0,124
23495,10.064585472878456,0.0,2.771963526845863,1,USD,0,318
19908,9.898927169779796,0.0,2.3969857684155302,1,USD,0,181
12734,9.452109387413557,0.0,1.9444805562457188,1,USD,0,0
1973,7.587817219993427,0.0,2.3969857684155302,1,USD,0,0
25468,10.145217305326018,0.0,3.0440461338325413,1,USD,0,308
67794,11.12424372489641,1.0986122886681096,3.0440461338325413,1,USD,0,905
350987,12.76850731382939,0.0,3.433664571799657,1,USD,1,4540
20625,9.934307694876015,0.0,1.790091412127358,1,USD,1,160
0,0.0,0.6931471805599453,3.0440461338325413,1,USD,0,767
286780,12.566474137256465,0.0,2.771963526845863,1,USD,0,4200
9685,9.178436822963175,0.0,1.332366019094335,1,USD,0,0
14348,9.571435532348406,0.0,1.6074359097634274,1,USD,0,0
15603,9.655282570626547,0.0,0.688134638736401,1,USD,0,0
57392,10.957677623651492,0.0,0.7839015438284094,1,USD,0,140
38201,10.550643149245081,0.0,1.9444805562457188,1,USD,0,356
2690,7.897668150726906,0.0,2.995232148512309,1,USD,0,0
537,6.2878585601617845,0.0,1.6074359097634274,1,USD,0,0
12016,9.3940775929113,0.0,3.433664571799657,1,USD,0,239
6277,8.744806737401898,0.0,1.790091412127358,1,USD,0,0
7533,8.927181388251986,0.0,3.0440461338325413,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
128952,11.767203275870198,0.0,2.771963526845863,1,USD,0,1990
7533,8.927181388251986,0.0,1.790091412127358,1,USD,0,0
18652,9.833762270044563,0.0,1.790091412127358,1,USD,0,159
5560,8.623533227187565,0.0,2.3969857684155302,1,USD,0,0
1255,7.135687347028144,0.0,2.3969857684155302,1,USD,0,0
31745,10.365522012132187,0.0,1.9444805562457188,1,USD,0,360
0,0.0,0.6931471805599453,2.771963526845863,1,USD,1,0
